districtid,timeid,neighborhoodzscore,statezscore
476,16,-0.56,-0.22
476,17,0.5,-0.06
476,18,0.42,-0.05
476,19,0.09,-0.06
476,20,-0.55,-0.23
476,21,-0.55,-0.2
476,22,-0.51,-0.16
476,23,-0.84,-0.28
476,24,-0.55,-0.25
476,25,-0.61,-0.18
477,7,0.0,0.73
477,8,0.0,-0.8
477,9,0.0,0.69
477,10,4.87,7.19
477,11,-0.18,-0.37
477,12,2.98,-0.07
477,13,-0.93,-0.62
477,14,-0.52,-0.42
477,15,-0.91,-0.29
477,16,-0.1,-0.22
477,17,-0.16,-0.23
477,18,-0.32,-0.28
477,19,-0.76,-0.33
477,20,-0.5,-0.29
477,21,-0.28,-0.22
477,22,-0.48,-0.28
477,23,-0.45,-0.26
477,24,-0.44,-0.24
477,25,-0.29,-0.17
478,8,-0.76,-0.98
478,9,0.0,0.11
478,12,-1.08,-0.79
478,14,-0.98,-0.69
478,15,-0.64,-0.82
478,16,-0.76,-0.74
478,17,-1.0,-0.67
478,18,-1.57,-0.72
478,19,-0.82,-0.82
478,20,-2.46,-0.83
478,21,-1.45,-0.7
478,22,-1.69,-0.72
478,23,-1.15,-0.71
478,24,-1.39,-0.85
478,25,-0.77,-0.74
479,7,-0.43,-0.1
479,8,-0.11,0.48
479,9,-0.95,-0.98
479,10,-0.52,-0.58
479,11,-0.44,-0.38
479,12,-0.56,-0.3
479,13,-0.41,0.32
479,14,-0.29,0.44
479,15,-0.22,0.07
479,16,-0.18,0.11
479,17,-0.03,-0.07
479,18,-0.54,-0.34
479,19,0.14,-0.25
479,20,-0.16,-0.47
479,21,0.24,-0.28
479,22,0.62,-0.18
479,23,0.73,-0.11
479,24,0.18,-0.29
479,25,0.19,-0.2
480,9,-1.38,-0.66
480,10,-0.98,-0.58
480,11,-2.49,-0.74
480,12,-0.65,0.02
480,13,-1.77,-0.7
480,14,-0.93,-0.64
480,15,-1.05,-0.3
480,16,-0.24,-0.13
480,17,-0.19,-0.07
480,18,-1.59,-0.59
480,19,-1.42,-0.42
480,20,-3.15,-0.56
480,21,-2.21,-0.38
480,22,-1.12,-0.35
480,23,-1.13,-0.46
480,24,-0.77,-0.29
480,25,-0.65,-0.32
481,8,0.0,-0.24
481,9,1.0,-0.53
481,10,0.0,-0.78
481,11,-1.0,-0.94
481,12,0.0,0.38
481,13,2.0,0.18
481,14,0.48,-0.18
481,15,0.0,-0.25
481,16,0.0,-0.07
481,17,0.05,-0.24
481,18,1.66,-0.1
481,19,0.0,-0.37
481,20,0.13,-0.41
481,21,0.45,-0.56
481,22,4.71,-0.4
481,23,7.42,0.2
481,24,5.64,0.25
481,25,5.14,0.69
483,7,6.13,0.35
483,8,4.1,3.09
483,9,5.17,7.91
483,10,1.45,0.73
483,11,1.33,2.04
483,12,1.11,1.32
483,13,0.64,1.41
483,14,0.97,1.64
483,15,0.24,1.13
483,16,0.06,0.99
483,17,0.17,1.12
483,18,0.41,0.83
483,19,0.16,-0.02
483,20,0.18,-0.24
483,21,0.25,-0.22
483,22,0.45,-0.15
483,23,0.9,-0.02
483,24,1.07,0.22
483,25,1.58,0.5
484,8,-1.14,-0.42
484,9,0.2,-0.15
484,10,0.0,-0.36
484,11,-0.94,-1.01
484,12,-0.86,-0.91
484,13,-1.11,-0.74
484,14,-0.07,-0.53
484,15,-0.5,-0.41
484,16,-0.11,-0.19
484,17,0.23,-0.1
484,18,-0.84,-0.5
484,19,-0.74,-0.46
484,20,-0.09,0.11
484,21,-0.47,-0.29
484,22,-0.46,-0.33
484,23,-0.5,-0.4
484,24,-0.59,-0.54
484,25,-0.63,-0.52
485,7,-0.24,-0.09
485,8,-0.65,-0.47
485,9,-1.0,-0.69
485,10,-0.77,-0.87
485,11,-0.64,-0.66
485,12,-0.78,-0.6
485,13,-0.88,-0.67
485,14,-0.84,-0.67
485,15,-0.71,-0.59
485,16,-0.69,-0.49
485,17,-0.78,-0.47
485,18,-0.72,-0.42
485,19,-0.7,-0.53
485,20,-0.79,-0.62
485,21,-0.73,-0.33
485,22,-0.81,-0.5
485,23,-0.64,-0.15
485,24,-0.81,-0.59
485,25,-1.23,-0.76
486,16,0.0,-0.83
486,17,-0.42,-1.05
486,18,-1.22,-0.6
486,19,1.77,-0.58
486,20,0.33,-0.65
486,23,-0.68,-0.58
486,24,-0.17,-0.42
486,25,-0.17,-0.64
487,12,0.0,0.81
487,14,0.0,2.2
487,15,20.57,-0.29
487,16,0.0,-0.62
487,17,0.0,0.83
487,18,6.1,-0.45
487,19,36.52,0.03
487,20,13.0,-0.39
487,21,0.0,-0.27
487,22,0.0,-0.59
487,23,0.7,-0.56
487,24,5.86,-0.26
487,25,-0.11,-0.38
488,7,5.6,-0.1
488,8,2.96,-0.05
488,9,1.38,0.86
488,10,0.1,0.23
488,11,1.9,0.96
488,12,0.19,-0.09
488,13,0.38,-0.02
488,14,1.22,0.12
488,15,0.72,0.04
488,16,1.91,0.12
488,17,4.12,0.31
488,18,1.21,0.38
488,19,2.16,0.17
488,20,4.74,0.96
488,21,1.17,0.07
488,22,1.93,0.19
488,23,3.09,0.47
488,24,2.84,0.95
488,25,2.04,0.47
489,9,-1.95,-0.24
489,10,-1.29,-0.29
489,11,-1.66,-0.29
489,13,-7.04,-0.29
489,14,-1.91,-0.32
489,15,-2.87,-0.38
489,16,-1.92,-0.39
489,17,-1.1,-0.41
489,18,-0.99,-0.41
489,19,-1.38,-0.47
489,20,-0.9,-0.38
489,21,-0.98,-0.42
489,22,-0.75,-0.26
489,23,-0.7,-0.25
489,24,-0.89,-0.36
489,25,-0.89,-0.33
490,7,-0.98,-0.37
490,8,-0.47,-0.32
490,9,-1.09,-0.35
490,10,1.19,0.02
490,11,1.1,-0.12
490,12,-0.77,-0.27
490,13,-0.09,-0.01
490,14,-0.48,-0.17
490,15,4.37,1.66
490,16,6.42,5.71
490,17,1.46,2.94
490,18,0.44,1.12
490,19,1.18,0.9
490,20,-0.12,-0.01
490,21,0.08,0.26
490,22,-0.23,0.02
490,23,-0.51,-0.31
490,24,-0.57,-0.27
490,25,-0.68,-0.34
493,7,0.0,33.62
493,8,0.0,16.3
493,9,0.0,14.7
493,10,0.0,20.42
493,11,0.0,14.66
493,12,0.0,13.46
493,13,0.0,9.74
493,14,0.0,6.66
493,15,0.0,4.51
493,16,0.0,3.08
493,17,0.0,2.47
493,18,0.0,2.12
493,19,0.0,1.41
493,20,0.0,1.5
493,21,0.0,1.44
493,22,0.0,0.87
493,23,0.0,1.35
493,24,0.0,1.31
493,25,0.0,1.43
494,10,-0.29,0.63
494,11,5.33,7.33
494,12,-1.31,-0.82
494,13,-0.42,-0.09
494,14,-0.45,-0.67
494,15,-1.0,-0.86
494,16,-0.9,-0.7
494,18,-0.64,-0.43
494,19,-0.2,-0.29
494,20,-0.74,-0.38
494,21,-0.97,-0.52
494,22,-1.56,-0.53
494,23,-0.96,-0.5
494,24,-0.6,-0.38
494,25,-0.66,-0.45
495,7,30.49,2.13
495,8,0.29,1.56
495,9,-0.24,0.5
495,10,-1.04,-0.68
495,11,-0.98,-1.02
495,12,-0.71,-0.31
495,13,1.82,1.99
495,14,0.35,-0.21
495,15,0.03,-0.09
495,16,0.36,-0.01
495,17,-0.09,0.21
495,18,0.1,0.17
495,19,-1.2,-0.66
495,20,-0.87,-0.45
495,21,-0.35,-0.39
495,22,-0.13,-0.36
495,23,-0.43,-0.5
495,24,-0.73,-0.68
495,25,-0.85,-0.78
496,8,-3.8,-0.51
496,9,-0.49,-0.5
496,10,2.61,-0.24
496,11,-0.22,-0.32
496,12,-0.52,-0.48
496,13,0.05,-0.49
496,14,-0.98,-0.51
496,15,-0.11,-0.54
496,16,-0.21,-0.48
496,17,-0.21,-0.49
496,18,-0.19,-0.48
496,19,-0.45,-0.53
496,20,-0.14,-0.44
496,21,-0.01,-0.41
496,22,0.62,-0.32
496,23,2.03,-0.21
496,24,0.56,-0.36
496,25,0.24,-0.48
497,7,-0.83,-0.36
497,8,-0.46,-0.36
497,10,-0.04,-0.45
497,11,0.29,0.55
497,12,-0.36,-0.09
497,13,0.04,0.36
497,14,0.14,0.21
497,15,-0.72,-0.31
497,16,-0.48,-0.24
497,17,-0.15,-0.13
497,18,-0.12,-0.23
497,19,-0.38,-0.24
497,20,-0.03,-0.4
497,21,-0.57,-0.45
497,22,-0.55,-0.35
497,23,-0.33,-0.29
497,24,-0.28,-0.14
497,25,-0.02,0.08
498,8,-0.09,-0.34
498,9,2.57,0.15
498,10,-0.84,-0.68
498,11,-0.24,-0.7
498,12,-0.51,-0.49
498,13,4.64,1.4
498,14,0.68,1.13
498,15,1.4,1.29
498,16,5.12,1.42
498,17,3.27,0.82
498,18,3.67,0.6
498,19,2.02,0.49
498,20,3.36,0.78
498,21,1.08,0.43
498,22,1.77,0.43
498,23,3.41,1.31
498,24,4.85,1.18
498,25,5.51,1.31
499,7,-1.0,-1.05
499,10,-0.82,-0.76
499,11,-0.72,-0.84
499,12,-1.66,-0.54
499,13,0.32,-0.44
499,14,0.68,-0.33
499,15,7.51,-0.11
499,16,2.04,-0.16
499,17,4.57,-0.11
499,18,16.59,-0.05
499,19,3.98,0.0
499,20,6.73,0.26
499,21,5.11,0.31
499,22,7.28,0.53
499,23,4.14,0.21
499,24,6.03,0.77
499,25,4.73,0.67
500,10,-1.86,-0.89
500,11,-1.19,-1.06
500,14,0.0,-0.67
500,15,8.98,-0.46
500,16,0.27,-0.39
500,17,1.28,-0.36
500,18,0.78,-0.28
500,19,-0.52,-0.46
500,20,-0.05,-0.54
500,21,-0.48,-0.79
500,22,-0.24,-0.82
500,23,0.19,-0.7
500,24,0.14,-0.65
500,25,0.04,-0.52
501,8,-0.69,-0.49
501,9,-0.77,-0.51
501,10,-0.9,-0.43
501,11,-0.74,-0.32
501,12,-0.6,-0.35
501,13,-0.56,-0.42
501,14,-0.41,-0.27
501,15,-0.68,-0.55
501,16,-0.68,-0.49
501,17,-0.68,-0.49
501,18,-0.7,-0.48
501,19,-0.71,-0.48
501,20,-0.7,-0.38
501,21,-0.66,-0.33
501,22,-0.64,-0.28
501,23,-0.73,-0.42
501,24,-0.51,-0.15
501,25,-0.51,-0.14
503,7,-2.0,-0.28
503,9,-0.51,-0.25
503,10,-1.85,-0.25
503,11,-0.85,-0.24
503,12,0.0,-0.21
503,13,-0.47,-0.21
503,14,0.45,-0.2
503,15,-1.18,-0.27
503,16,-1.06,-0.31
503,17,-1.06,-0.41
503,18,-0.98,-0.53
503,19,-1.18,-0.58
503,20,-0.98,-0.66
503,21,-0.7,-0.53
503,22,-0.56,-0.49
503,23,-0.73,-0.51
503,24,-0.53,-0.38
503,25,-0.41,-0.32
505,7,-0.91,-0.46
505,8,-0.8,-0.53
505,9,-0.4,0.0
505,10,0.38,1.1
505,11,0.19,1.22
505,12,-0.67,-0.17
505,13,-0.78,-0.23
505,14,-0.79,-0.13
505,15,-0.99,-0.48
505,16,-0.78,-0.03
505,17,-0.38,0.52
505,18,-0.88,0.04
505,19,-0.82,-0.15
505,20,-0.78,-0.1
505,21,-1.0,-0.13
505,22,-0.97,-0.08
505,23,-0.76,-0.03
505,24,-1.0,-0.46
505,25,-0.79,-0.36
506,7,7.36,-0.21
506,8,2.08,-0.24
506,9,15.08,-0.21
506,10,5.35,-0.23
506,11,3.96,-0.28
506,12,5.69,-0.23
506,13,16.26,-0.24
506,14,9.09,-0.26
506,15,3.77,-0.37
506,16,5.62,-0.35
506,17,4.4,-0.37
506,18,4.38,-0.33
506,19,5.07,-0.29
506,20,10.31,-0.05
506,21,12.93,0.18
506,22,21.01,0.71
506,23,25.04,0.88
506,24,26.95,1.13
506,25,17.84,1.37
507,9,0.7,0.06
507,10,7.93,12.85
507,11,9.97,3.42
507,12,5.19,1.25
507,13,-0.39,-0.52
507,14,-0.14,-0.32
507,15,1.57,2.02
507,16,1.46,2.2
507,17,-0.24,0.27
507,18,0.28,0.54
507,19,1.59,0.66
507,20,1.62,1.35
507,21,1.03,0.9
507,22,0.41,0.21
507,23,1.37,0.97
507,24,0.52,0.37
507,25,1.2,0.74
508,7,-0.49,-0.66
508,8,0.08,-0.34
508,9,0.31,1.11
508,10,-0.89,-0.64
508,11,-0.62,-0.33
508,12,-3.48,-1.05
508,13,-0.06,-0.61
508,14,-0.46,-0.57
508,15,-0.3,-0.15
508,16,0.32,1.28
508,17,-0.32,0.06
508,18,0.04,0.9
508,19,-0.26,0.37
508,20,-0.01,0.68
508,21,-0.1,0.35
508,22,-0.28,0.01
508,23,-0.07,0.23
508,24,-0.3,-0.13
508,25,-0.34,-0.29
511,7,1.0,-0.28
511,8,13.0,-0.32
511,12,-0.56,-0.22
511,13,0.56,-0.22
511,14,-0.97,-0.25
511,15,-0.93,-0.29
511,16,-0.92,-0.32
511,17,-0.85,-0.42
511,18,-0.34,-0.48
511,19,-0.31,-0.52
511,20,-0.53,-0.68
511,21,-0.77,-0.59
511,22,-0.84,-0.64
511,23,-0.88,-0.53
511,24,-0.76,-0.44
511,25,-0.74,-0.46
512,12,-0.93,-0.36
512,13,0.0,-0.65
512,14,-1.22,-0.76
512,15,0.0,0.26
512,16,0.0,-0.65
512,17,0.0,-0.38
512,18,0.0,-0.02
512,19,3.29,-0.11
512,20,-0.66,-0.01
512,21,8.5,2.01
512,22,-2.04,-0.48
512,23,-1.04,-0.45
512,24,-1.13,-0.65
512,25,-1.21,-0.56
513,7,-0.74,-0.28
513,8,2.34,-0.3
513,9,1.54,-0.31
513,10,1.05,-0.27
513,11,-2.22,-0.33
513,12,0.72,-0.31
513,13,-0.14,-0.35
513,14,0.52,-0.38
513,15,-0.04,-0.41
513,16,-0.18,-0.42
513,17,0.35,-0.41
513,18,0.18,-0.42
513,19,1.03,-0.39
513,20,0.84,-0.4
513,21,1.95,-0.3
513,22,0.38,-0.48
513,23,1.48,-0.36
513,24,2.96,-0.33
513,25,2.19,-0.28
515,14,1.67,-0.79
515,15,-0.91,-0.81
515,16,0.45,-0.33
515,17,3.49,0.9
515,18,0.43,-0.08
515,19,-2.16,-0.36
515,20,-0.84,-0.36
515,21,-0.78,-0.38
515,22,0.23,-0.26
515,23,-0.07,-0.37
515,24,-1.17,-0.4
515,25,-0.17,-0.43
516,9,-1.03,-0.24
516,10,-0.81,-0.29
516,11,-1.0,-0.28
516,12,-0.94,-0.3
516,13,-0.78,-0.28
516,14,-0.97,-0.29
516,15,-0.61,-0.29
516,16,-0.68,-0.43
516,17,-0.69,-0.46
516,18,-0.72,-0.52
516,19,-0.62,-0.34
516,20,-0.63,-0.39
516,21,-0.69,-0.49
516,22,-0.76,-0.57
516,23,-0.76,-0.55
516,24,-0.75,-0.51
516,25,-0.77,-0.57
517,7,0.38,-0.04
517,8,0.17,0.06
517,9,-0.17,-0.1
517,10,-0.44,-0.24
517,11,-0.38,-0.23
517,12,-0.34,-0.16
517,13,-0.37,-0.13
517,14,-0.21,0.01
517,15,-0.29,0.05
517,16,-0.34,-0.02
517,17,-0.19,0.16
517,18,-0.17,0.11
517,19,0.1,0.29
517,20,0.08,0.28
517,21,0.55,0.65
517,22,1.06,1.07
517,23,0.95,0.82
517,24,1.19,0.82
517,25,0.87,0.63
518,7,-1.0,-0.77
518,8,-1.0,-0.96
518,9,1.8,1.3
518,10,0.57,-0.36
518,11,0.32,-0.2
518,12,2.05,0.24
518,13,3.73,0.64
518,14,0.35,-0.62
518,15,3.43,0.38
518,16,0.59,0.33
518,17,2.19,0.41
518,18,0.56,0.32
518,19,-0.51,-0.27
518,20,-0.41,-0.21
518,21,-1.4,-0.65
518,22,-0.84,-0.79
518,23,-0.68,-0.81
518,24,-1.14,-0.72
518,25,-0.73,-0.56
519,8,-0.73,-0.46
519,9,-0.73,-0.48
519,10,-0.32,0.46
519,11,-0.4,0.72
519,12,-1.15,-0.44
519,13,-1.84,-0.19
519,14,-2.5,-0.82
519,15,-1.46,-0.43
519,16,-0.85,-0.35
519,17,-0.71,-0.15
519,18,-0.89,-0.3
519,19,-0.91,-0.28
519,20,-1.12,-0.34
519,21,-1.39,-0.39
519,22,-1.26,-0.14
519,23,-1.01,0.01
519,24,-0.9,-0.04
519,25,-0.94,-0.39
520,8,-0.53,-0.24
520,9,7.6,-0.01
520,10,-1.0,-0.32
520,11,12.08,1.27
520,12,9.54,1.27
520,13,6.27,0.34
520,14,2.2,0.36
520,15,1.3,-0.17
520,16,-0.61,-0.32
520,17,0.06,-0.15
520,18,0.01,-0.32
520,19,0.0,-0.22
520,20,0.9,0.16
520,21,-0.29,-0.1
520,22,-0.94,-0.29
520,23,-0.41,-0.03
520,24,-0.37,-0.14
520,25,0.41,-0.19
523,8,-0.92,-0.44
523,14,-0.09,-0.31
523,15,-1.07,-0.5
523,16,-0.94,-0.47
523,17,-1.04,-0.51
523,18,-1.02,-0.5
523,19,-0.98,-0.52
523,20,-1.05,-0.45
523,21,-1.14,-0.47
523,22,-1.28,-0.59
523,23,-1.11,-0.52
523,24,-0.98,-0.39
523,25,-1.51,-0.51
526,8,-0.25,0.55
526,9,-0.34,0.45
526,10,-0.3,0.66
526,11,0.22,1.49
526,12,0.3,1.7
526,13,0.41,1.85
526,14,-0.0,1.28
526,15,0.75,2.4
526,16,0.74,2.39
526,17,0.93,2.69
526,18,1.04,2.94
526,19,1.07,2.92
526,20,1.13,3.12
526,21,1.29,3.32
526,22,1.42,3.47
526,23,2.12,4.48
526,24,2.25,4.57
526,25,2.77,5.18
529,11,-1.0,-1.07
529,18,-1.0,-0.52
529,20,-2.33,-0.5
529,21,-2.33,-0.56
529,22,0.0,-0.53
529,23,-0.94,-0.57
529,24,-1.8,-0.59
529,25,-1.07,-0.48
532,8,0.0,0.0
532,9,0.0,-0.93
532,10,-1.0,-1.09
532,11,-0.33,-0.87
532,12,-1.02,-2.08
532,14,-0.93,-0.94
532,15,0.86,-1.15
532,16,1.03,-0.01
532,17,1.17,-0.79
532,18,0.17,-0.41
532,19,0.45,-0.14
532,20,9.06,0.04
532,21,9.0,-0.11
532,22,64.33,0.07
532,23,1.04,-0.31
532,24,0.01,-0.51
532,25,0.44,-0.47
534,11,0.17,-0.11
534,12,1.29,0.31
534,13,-1.09,-0.75
534,14,-1.1,-0.82
534,15,-1.91,-0.67
534,16,-1.04,-0.49
534,17,-0.8,-0.47
534,18,-0.46,-0.44
534,19,-0.96,-0.5
534,20,-0.81,-0.65
534,21,-1.44,-0.91
534,22,-0.75,-0.9
534,23,-1.24,-1.06
534,24,-0.92,-0.88
534,25,-0.26,-0.5
535,7,-1.43,-0.71
535,8,-0.73,-0.83
535,9,-0.39,-0.34
535,11,-0.61,-0.36
535,12,-0.66,-0.38
535,13,-0.65,-0.34
535,14,-0.72,-0.46
535,15,-0.68,-0.36
535,16,-0.71,-0.32
535,17,-0.97,-0.51
535,18,-0.96,-0.4
535,19,-1.08,-0.6
535,20,-1.12,-0.66
535,21,-1.23,-0.82
535,22,-2.22,-1.12
535,23,-1.81,-1.39
535,24,-1.3,-1.67
535,25,-1.09,-1.42
536,9,-0.73,-0.33
536,10,-0.53,-0.28
536,11,-0.75,-0.31
536,12,-0.86,-0.31
536,13,-0.99,-0.36
536,14,-1.06,-0.41
536,15,-1.09,-0.42
536,16,-1.22,-0.43
536,17,-1.89,-0.44
536,18,-1.16,-0.45
536,19,-1.51,-0.46
536,20,-1.51,-0.46
536,21,-0.69,-0.32
536,22,-0.62,-0.34
536,23,-0.52,-0.34
536,24,-0.8,-0.48
536,25,-0.65,-0.47
537,14,-2.6,-0.76
537,23,-2.0,-0.7
537,24,-1.22,-0.14
537,25,-0.92,-0.64
538,7,-1.0,-1.54
538,9,0.12,0.41
538,10,2.0,1.87
538,11,30.0,3.43
538,12,1.22,2.26
538,13,-0.48,0.36
538,14,0.63,1.68
538,15,0.53,2.6
538,16,-1.16,0.67
538,17,-0.63,0.54
538,18,-0.62,-0.27
538,19,-0.74,-0.42
538,20,-0.97,-0.44
538,21,-1.15,-0.3
538,22,-0.65,0.32
538,23,-1.45,-0.49
538,24,-1.65,-0.48
538,25,-1.23,-1.17
539,8,-0.94,-0.47
539,9,0.03,-0.12
539,11,-0.96,-0.77
539,12,-1.36,-0.45
539,13,-1.28,-0.52
539,15,-1.31,-0.82
539,16,-0.73,0.17
539,17,-0.75,-0.31
539,18,-1.43,-0.59
539,19,-0.54,0.22
539,20,-0.61,0.14
539,21,-0.49,-0.1
539,22,-0.15,0.89
539,23,0.39,0.33
539,24,-0.79,-0.4
539,25,1.25,-0.19
540,7,-0.79,-0.19
540,8,-0.9,-0.27
540,9,-0.67,-0.2
540,10,-0.39,-0.17
540,11,-0.52,-0.13
540,12,-0.36,-0.09
540,13,-0.24,0.09
540,14,-0.27,0.14
540,15,-0.25,0.31
540,16,-0.24,0.36
540,17,-0.31,0.23
540,18,-0.31,0.15
540,19,-0.31,0.06
540,20,-0.3,0.02
540,21,-0.38,-0.05
540,22,-0.25,0.11
540,23,-0.37,-0.09
540,24,-0.5,-0.25
540,25,-0.39,-0.2
541,7,-0.51,-0.35
541,8,-0.14,0.15
541,9,-0.27,0.16
541,10,1.42,1.58
541,11,0.89,1.6
541,12,0.71,0.8
541,13,0.6,0.95
541,14,1.46,1.15
541,15,0.91,1.04
541,16,-0.37,0.18
541,17,0.18,0.85
541,18,0.6,1.35
541,19,0.31,0.92
541,20,-0.13,0.23
541,21,0.58,0.85
541,22,-0.58,-0.28
541,23,-0.37,-0.09
541,24,-0.18,-0.03
541,25,-0.1,-0.04
542,8,-1.24,-0.78
542,9,-1.01,-0.51
542,10,-2.24,-0.67
542,11,-0.67,-0.22
542,12,-0.58,-0.15
542,13,-0.66,-0.21
542,14,-0.87,-0.28
542,15,-1.0,-0.38
542,16,-1.04,-0.38
542,17,-1.01,-0.37
542,18,-0.83,-0.21
542,19,-0.84,-0.19
542,20,-0.93,-0.34
542,21,-1.02,-0.35
542,22,-1.12,-0.36
542,23,-1.66,-0.99
542,24,-1.72,-1.58
542,25,-1.55,-1.22
543,8,-2.04,-0.78
543,9,-0.34,-0.39
543,11,-0.95,-0.41
543,12,-1.41,-0.44
543,13,-0.55,-0.37
543,14,-0.26,-0.4
543,15,-0.17,-0.45
543,16,-0.8,-0.53
543,17,-1.07,-0.7
543,18,-0.49,-0.46
543,19,-0.62,-0.21
543,20,-0.37,-0.18
543,21,0.42,0.32
543,22,-0.24,0.03
543,23,-0.23,0.28
543,24,-0.03,0.57
543,25,0.35,0.91
544,7,-1.5,-0.71
544,8,0.19,0.2
544,10,1.43,0.17
544,11,-0.63,-0.33
544,12,-0.72,-0.4
544,13,-0.69,-0.36
544,14,-0.68,-0.45
544,15,-0.45,-0.35
544,16,-0.5,-0.34
544,17,0.02,-0.17
544,18,-0.01,-0.32
544,19,1.54,0.44
544,20,1.83,0.19
544,21,3.87,0.8
544,22,2.6,1.15
544,23,2.76,1.81
544,24,1.86,1.35
544,25,1.47,1.44
545,8,-0.59,-0.42
545,10,-0.96,-0.39
545,11,-0.28,-0.33
545,12,0.48,-0.35
545,13,-0.97,-0.45
545,14,-0.13,-0.34
545,15,0.99,-0.39
545,16,1.93,-0.29
545,17,-0.15,-0.42
545,18,-1.27,-0.55
545,19,-1.24,-0.44
545,20,-6.5,-0.48
545,21,-1.18,-0.38
545,22,-1.13,-0.35
545,23,-3.21,-0.48
545,24,-1.29,-0.5
545,25,-1.55,-0.51
546,11,0.0,0.0
546,12,0.0,-0.13
546,14,0.0,4.07
546,15,0.0,7.13
546,16,0.0,9.34
546,17,0.0,8.44
546,18,0.0,29.22
546,19,63.6,41.66
546,20,15.86,6.94
546,21,0.0,1.28
546,22,3.95,2.88
546,23,10.34,3.21
546,24,14.51,7.91
546,25,53.56,9.2
547,7,-0.61,-0.28
547,8,-1.17,-0.34
547,9,-0.66,-0.33
547,10,-0.84,-0.28
547,11,-0.07,-0.31
547,12,-0.69,-0.33
547,13,-1.97,-0.37
547,14,-1.68,-0.42
547,15,-1.35,-0.43
547,16,-0.98,-0.44
547,17,-0.9,-0.44
547,18,-0.69,-0.45
547,19,-1.53,-0.46
547,20,-0.49,-0.5
547,21,-0.82,-0.56
547,22,-0.54,-0.61
547,23,-0.29,-0.55
547,24,-0.35,-0.57
547,25,-0.47,-0.62
548,8,0.61,-0.48
548,9,0.71,-0.49
548,10,-0.52,-0.54
548,11,-0.81,-0.53
548,12,-2.08,-0.6
548,13,-0.24,-0.53
548,14,-0.55,-0.53
548,15,-0.8,-0.65
548,16,-0.26,-0.55
548,17,0.12,-0.54
548,18,1.69,-0.49
548,19,2.38,-0.39
548,20,0.64,-0.41
548,21,2.64,-0.21
548,22,0.95,-0.4
548,23,1.2,-0.23
548,24,1.54,-0.28
548,25,2.09,-0.16
549,8,-1.04,-0.42
549,9,-0.74,-0.53
549,10,-0.64,-0.5
549,11,-0.77,-0.72
549,12,-0.7,-0.33
549,13,0.81,0.35
549,14,-0.49,-0.45
549,15,-0.85,-0.59
549,16,-0.75,-0.5
549,17,-0.52,-0.49
549,18,-0.32,-0.38
549,19,-0.73,-0.41
549,20,-0.45,-0.42
549,21,-0.73,-0.56
549,22,-0.2,-0.27
549,23,0.18,-0.16
549,24,1.39,0.34
549,25,1.44,0.33
550,7,0.0,-0.31
550,8,0.0,-0.33
550,9,4.5,-0.22
550,10,-0.1,-0.2
550,11,-0.2,-0.27
550,12,3.8,-0.26
550,13,-3.0,-0.26
550,14,1.53,-0.26
550,15,-3.57,-0.33
550,16,1.31,-0.25
550,17,-2.36,-0.4
550,18,-1.0,-0.39
550,19,-0.74,-0.27
550,20,-0.5,-0.33
550,21,-3.0,-0.52
550,22,-2.41,-0.48
550,23,-0.32,-0.45
550,24,-0.09,-0.44
550,25,1.6,-0.38
551,8,-0.54,-1.06
551,10,-0.87,-0.5
551,11,0.83,1.28
551,12,0.57,0.69
551,13,1.52,0.5
551,14,0.66,-0.29
551,15,0.08,-0.3
551,16,-0.47,-0.53
551,17,-0.54,-0.54
551,18,-0.43,-0.62
551,19,-0.51,-0.72
551,20,0.13,-0.49
551,21,0.24,-0.5
551,22,0.79,-0.46
551,23,0.32,-0.65
551,24,0.08,-0.46
551,25,-0.06,-0.68
552,7,15.0,-0.06
552,8,-1.08,-0.9
552,9,2.0,-0.6
552,10,-0.67,-0.04
552,11,0.62,-0.0
552,12,-1.36,-0.41
552,13,-0.5,-0.19
552,14,0.34,0.17
552,15,0.38,0.18
552,16,0.4,0.33
552,17,3.16,1.39
552,18,1.79,1.62
552,19,1.96,2.0
552,20,2.59,1.13
552,21,4.13,1.31
552,22,6.28,1.92
552,23,4.91,1.18
552,24,5.16,1.83
552,25,3.62,1.83
553,7,1.37,0.28
553,8,0.85,1.22
553,9,4.21,3.98
553,10,2.15,2.42
553,11,0.77,0.8
553,12,0.19,-0.04
553,13,1.3,0.2
553,14,3.01,2.59
553,15,4.84,4.85
553,16,8.61,9.43
553,17,13.74,10.12
553,18,11.81,10.79
553,19,20.31,11.83
553,20,13.89,15.98
553,21,11.66,12.25
553,22,9.66,10.96
553,23,10.76,8.35
553,24,12.92,10.0
553,25,17.56,8.14
554,9,-1.23,-1.45
554,10,-0.6,-0.47
554,11,-0.69,-0.4
554,12,-0.94,-0.67
554,13,-0.71,-0.39
554,14,-0.47,-0.29
554,15,0.06,0.29
554,16,-0.89,-0.73
554,17,-0.47,-0.27
554,18,-0.89,-0.55
554,19,-0.83,-0.68
554,20,-0.88,-0.79
554,21,-0.67,-0.57
554,22,-0.83,-0.67
554,23,-0.79,-0.62
554,24,-0.89,-0.71
554,25,-0.57,-0.37
556,7,-0.44,-0.27
556,8,-0.47,-0.12
556,9,-0.31,-0.2
556,11,-1.37,-0.25
556,12,-1.2,-0.22
556,13,-1.34,-0.22
556,14,-1.5,-0.25
556,15,-1.93,-0.29
