districtid,timeid,statemean,statestdev
493,12,285.87,640.69
493,13,389.61,933.42
493,14,501.0,1200.79
493,15,707.55,1823.01
493,16,1025.84,2582.03
493,17,1219.13,2947.93
493,18,1464.74,3374.26
493,19,1848.42,4146.33
493,20,1854.45,3601.87
493,21,2038.68,3429.3
493,22,2406.26,3442.5
493,23,2497.13,3813.79
493,24,2657.87,4095.76
493,25,3443.87,4805.53
494,10,7.67,6.89
494,11,7.89,8.47
494,12,23.17,23.37
494,13,26.65,29.18
494,14,27.17,27.04
494,15,23.16,24.73
494,16,25.89,34.01
494,18,55.27,101.62
494,19,79.32,175.48
494,20,94.73,220.5
494,21,104.95,192.39
494,22,136.73,248.5
494,23,222.27,402.23
494,24,355.73,649.64
494,25,598.68,1074.0
495,7,7.48,9.18
495,8,3.93,3.26
495,9,15.03,11.98
495,10,32.74,26.28
495,11,31.71,16.38
495,12,34.0,22.68
495,13,37.77,24.22
495,14,32.29,20.25
495,15,40.17,34.87
495,16,63.97,68.49
495,17,94.6,125.61
495,18,254.09,320.43
495,19,307.89,384.45
495,20,487.86,544.7
495,21,559.97,531.38
495,22,676.97,583.9
495,23,466.09,390.51
495,24,343.23,320.78
495,25,341.23,284.63
496,8,101.92,199.91
496,9,54.38,100.07
496,10,52.6,94.32
496,11,83.67,110.43
496,12,116.28,164.42
496,13,139.37,197.83
496,14,141.84,233.69
496,15,166.11,239.95
496,16,234.56,388.49
496,17,377.33,626.13
496,18,581.53,936.97
496,19,835.67,1311.12
496,20,794.95,1272.38
496,21,941.26,1302.89
496,22,984.89,1216.34
496,23,1032.42,1159.23
496,24,976.21,1060.33
496,25,958.53,1045.07
497,7,14.95,27.51
497,8,14.78,32.72
497,10,24.06,22.58
497,11,23.24,19.7
497,12,33.25,34.94
497,13,41.84,50.99
497,14,56.41,72.59
497,15,62.34,105.83
497,16,70.76,111.31
497,17,120.19,178.96
497,18,167.84,222.31
497,19,232.16,328.09
497,20,350.44,403.14
497,21,401.24,560.57
497,22,440.81,632.78
497,23,447.22,630.87
497,24,505.72,658.09
497,25,558.91,774.43
498,8,4.14,3.39
498,9,15.14,12.02
498,10,32.74,26.28
498,11,31.57,16.5
498,12,34.11,22.63
498,13,38.14,24.85
498,14,31.54,19.92
498,15,38.86,34.09
498,16,61.31,66.65
498,17,92.49,124.52
498,18,250.26,318.95
498,19,295.51,385.48
498,20,469.37,541.68
498,21,547.86,531.17
498,22,664.2,583.48
498,23,446.77,382.89
498,24,326.74,316.77
498,25,324.91,280.45
499,7,6.73,5.46
499,10,32.64,40.3
499,11,34.36,36.21
499,12,90.67,163.54
499,13,46.7,67.89
499,14,67.82,100.57
499,15,116.46,282.5
499,16,357.12,1142.34
499,17,550.25,1671.52
499,18,857.67,2497.82
499,19,1118.92,2681.78
499,20,1243.08,2665.02
499,21,1392.92,2830.84
499,22,1511.88,2941.64
499,23,1651.5,3457.56
499,24,1746.0,3570.12
499,25,1974.54,3866.07
500,10,18.28,19.46
500,11,20.86,18.74
500,14,39.68,43.03
500,15,68.09,99.95
500,16,87.55,176.86
500,17,153.91,325.24
500,18,165.64,347.11
500,19,305.0,604.11
500,20,395.59,559.53
500,21,441.95,470.41
500,22,520.73,488.47
500,23,716.77,643.58
500,24,880.91,901.93
500,25,869.0,1055.83
501,8,101.62,200.06
501,9,54.46,100.03
501,10,53.73,93.94
501,11,83.67,110.43
501,12,115.17,164.88
501,13,138.63,198.17
501,14,139.11,234.76
501,15,166.28,239.86
501,16,234.78,388.39
501,17,377.28,626.16
501,18,581.58,936.94
501,19,832.5,1312.72
501,20,791.05,1273.97
501,21,935.84,1304.91
501,22,982.47,1217.06
501,23,1044.84,1155.31
501,24,965.21,1063.13
501,25,940.37,1050.68
503,7,50.88,175.95
503,9,156.22,598.48
503,10,197.45,768.84
503,11,197.42,794.32
503,12,297.65,1341.9
503,13,399.96,1777.68
503,14,426.93,1724.32
503,15,656.63,2251.98
503,16,897.7,2767.64
503,17,804.04,1796.21
503,18,906.26,1588.61
503,19,1078.81,1670.28
503,20,1170.59,1409.5
503,21,1031.15,1364.1
503,22,1107.52,1391.36
503,23,1183.44,1619.48
503,24,1227.96,1711.47
503,25,1215.85,1501.7
505,7,33.71,63.09
505,8,38.13,70.39
505,9,41.96,75.99
505,10,57.33,70.83
505,11,60.29,73.47
505,12,63.0,90.81
505,13,68.07,105.3
505,14,67.89,90.97
505,15,68.76,92.46
505,16,80.14,82.43
505,17,126.9,169.84
505,18,146.72,204.68
505,19,211.07,310.17
505,20,251.21,325.76
505,21,258.97,287.35
505,22,273.31,288.95
505,23,294.28,345.42
505,24,317.66,421.06
505,25,349.14,456.62
506,7,155.04,555.29
506,8,290.33,869.07
506,9,356.59,1075.94
506,10,543.03,1870.67
506,11,594.4,1793.72
506,12,567.48,1652.62
506,13,687.45,1856.28
506,14,774.63,1870.1
506,15,991.23,2325.79
506,16,1306.9,2934.79
506,17,1484.39,3210.23
506,18,1725.35,3596.38
506,19,2069.74,4268.4
506,20,2029.16,3726.85
506,21,2173.87,3537.32
506,22,2422.65,3455.48
506,23,2550.97,3873.84
506,24,2680.29,4123.1
506,25,3452.32,4817.38
507,9,4.75,3.9
507,10,6.92,4.91
507,11,30.08,33.31
507,12,38.5,42.71
507,13,39.08,50.16
507,14,44.0,38.05
507,15,33.5,27.0
507,16,18.83,26.0
507,17,24.17,35.78
507,18,67.18,97.86
507,19,120.25,183.74
507,20,101.08,127.21
507,21,138.58,171.01
507,22,190.75,275.91
507,23,185.83,215.93
507,24,298.58,335.64
507,25,391.67,404.55
508,7,8.57,9.92
508,8,4.14,3.39
508,9,14.83,11.82
508,10,32.71,26.3
508,11,31.4,16.59
508,12,34.46,22.37
508,13,39.54,25.39
508,14,32.49,20.18
508,15,40.23,34.86
508,16,61.57,66.99
508,17,95.11,125.68
508,18,247.66,316.99
508,19,296.8,386.04
508,20,470.8,542.72
508,21,549.06,531.64
508,22,671.03,584.95
508,23,458.11,391.56
508,24,338.34,322.78
508,25,337.4,286.68
511,7,50.81,175.97
511,8,148.87,420.53
511,12,298.0,1341.83
511,13,400.81,1777.5
511,14,430.22,1723.58
511,15,658.52,2251.46
511,16,898.44,2767.41
511,17,804.67,1795.95
511,18,903.37,1590.06
511,19,1075.48,1672.11
511,20,1171.37,1408.98
511,21,1034.07,1362.45
511,22,1114.93,1387.19
511,23,1184.52,1618.92
511,24,1231.74,1709.9
511,25,1223.7,1498.63
512,12,5.57,10.03
512,13,7.0,9.26
512,14,5.75,6.22
512,15,4.5,5.81
512,16,13.17,15.71
512,17,11.0,15.95
512,18,22.15,56.85
512,19,28.5,76.62
512,20,30.47,46.97
512,21,28.23,23.79
512,22,30.88,30.89
512,23,25.23,34.1
512,24,30.95,41.47
512,25,46.86,72.49
513,7,156.37,554.96
513,8,292.15,868.58
513,9,360.1,1075.02
513,10,545.5,1870.06
513,11,597.1,1792.9
513,12,571.42,1651.55
513,13,694.16,1854.28
513,14,781.77,1867.82
513,15,994.13,2324.66
513,16,1313.42,2932.26
513,17,1488.26,3208.71
513,18,1735.0,3592.74
513,19,2083.19,4263.87
513,20,2070.65,3717.51
513,21,2226.65,3533.97
513,22,2551.81,3470.5
513,23,2702.39,3912.86
513,24,2869.32,4197.04
513,25,3702.13,4950.96
515,14,27.33,26.91
515,15,23.11,24.77
515,16,25.22,34.35
515,17,28.19,47.65
515,18,53.73,102.01
515,19,79.86,175.3
515,20,94.59,220.55
515,21,103.73,192.95
515,22,133.86,249.63
515,23,219.91,403.26
515,24,356.14,649.49
515,25,597.86,1074.36
516,9,125.08,508.03
516,10,108.04,368.63
516,11,108.08,375.24
516,12,130.58,420.64
516,13,134.08,460.99
516,14,147.83,455.99
516,15,153.88,392.18
516,16,168.27,379.63
516,17,200.58,408.0
516,18,229.92,404.09
516,19,252.73,433.86
516,20,271.38,412.07
516,21,259.08,374.35
516,22,270.08,376.57
516,23,277.73,389.71
516,24,289.58,409.8
516,25,319.73,441.61
517,7,151.63,555.71
517,8,280.89,869.94
517,9,352.72,1076.55
517,10,543.6,1870.54
517,11,591.43,1794.48
517,12,563.65,1653.37
517,13,681.13,1857.44
517,14,758.17,1872.13
517,15,960.94,2330.7
517,16,1276.0,2940.48
517,17,1430.65,3215.91
517,18,1675.1,3601.9
517,19,1993.39,4268.38
517,20,1990.84,3722.33
517,21,2122.13,3516.07
517,22,2385.71,3422.61
517,23,2559.06,3880.73
517,24,2719.55,4161.23
517,25,3561.35,4926.24
518,7,8.61,9.89
518,8,4.21,3.34
518,9,14.77,11.75
518,10,32.51,26.4
518,11,31.34,16.61
518,12,33.66,22.69
518,13,38.66,25.37
518,14,32.51,20.16
518,15,39.71,34.8
518,16,63.31,68.39
518,17,93.91,125.4
518,18,252.77,320.11
518,19,303.74,386.39
518,20,484.23,545.89
518,21,563.74,529.41
518,22,683.86,579.93
518,23,469.43,388.32
518,24,343.57,320.54
518,25,339.54,285.76
519,8,18.0,37.11
519,9,27.44,46.95
519,10,16.89,19.75
519,11,19.33,18.99
519,12,37.76,44.71
519,13,31.95,36.35
519,14,39.95,42.83
519,15,67.95,100.01
519,16,87.18,177.0
519,17,150.95,326.0
519,18,165.91,347.03
519,19,300.23,605.87
519,20,390.91,561.59
519,21,433.86,475.2
519,22,506.32,495.41
519,23,697.0,650.35
519,24,856.86,910.12
519,25,863.0,1058.55
520,8,22.79,52.96
520,9,41.68,112.01
520,10,40.13,99.23
520,11,33.34,84.94
520,12,29.05,63.06
520,13,34.76,79.33
520,14,24.5,60.17
520,15,29.66,58.4
520,16,35.98,71.21
520,17,52.98,103.2
520,18,93.04,164.86
520,19,102.94,182.06
520,20,112.18,218.32
520,21,109.45,202.98
520,22,125.63,206.39
520,23,147.45,244.44
520,24,178.73,278.38
520,25,217.1,357.64
523,8,23.14,52.85
523,14,25.43,60.2
523,15,30.12,58.24
523,16,36.2,71.12
523,17,53.75,102.95
523,18,93.65,164.61
523,19,104.02,181.66
523,20,114.84,217.94
523,21,110.96,202.55
523,22,126.84,205.86
523,23,149.86,243.79
523,24,180.08,278.03
523,25,219.41,356.83
526,8,86.77,199.67
526,9,47.54,100.24
526,10,47.33,93.23
526,11,73.56,104.75
526,12,98.33,154.15
526,13,117.47,183.89
526,14,121.42,226.11
526,15,132.56,211.77
526,16,181.61,342.67
526,17,285.28,536.47
526,18,443.42,787.09
526,19,630.61,1097.36
526,20,603.63,1048.82
526,21,739.89,1050.58
526,22,798.32,963.33
526,23,836.68,819.8
526,24,787.16,743.8
526,25,755.32,686.83
529,11,3.0,1.87
529,18,41.6,77.73
529,20,25.0,49.95
529,21,22.33,36.01
529,22,31.86,48.79
529,23,69.86,116.11
529,24,58.75,89.73
529,25,59.0,116.5
532,8,130.0,0.0
532,9,14.5,13.5
532,10,3.0,1.83
532,11,9.83,7.84
532,12,42.0,17.33
532,14,14.67,12.43
532,15,19.33,9.83
532,16,26.17,16.76
532,17,56.83,44.27
532,18,87.17,51.96
532,19,146.17,104.01
532,20,167.0,166.2
532,21,97.67,100.88
532,22,122.17,121.41
532,23,200.0,184.94
532,24,342.67,313.15
532,25,518.0,507.14
534,11,20.05,19.21
534,12,36.24,44.82
534,13,32.86,35.93
534,14,39.95,42.83
534,15,69.0,99.43
534,16,88.32,176.52
534,17,155.36,324.64
534,18,168.05,346.23
534,19,305.95,603.65
534,20,398.23,557.97
534,21,444.18,468.52
534,22,522.18,487.21
534,23,726.45,635.1
534,24,889.68,895.24
534,25,868.23,1056.22
535,7,9.88,12.56
535,8,19.87,22.81
535,9,12.12,18.25
535,11,37.48,89.49
535,12,95.9,214.56
535,13,131.95,307.48
535,14,164.38,309.79
535,15,150.48,292.49
535,16,145.57,256.49
535,17,189.0,243.36
535,18,230.76,280.99
535,19,234.43,278.7
535,20,246.1,293.69
535,21,241.71,241.22
535,22,263.43,203.89
535,23,325.71,204.9
535,24,431.55,218.78
535,25,580.76,346.31
536,9,360.86,1074.78
536,10,546.07,1869.9
536,11,596.2,1793.19
536,12,571.68,1651.47
536,13,694.52,1854.16
536,14,783.4,1867.18
536,15,994.55,2324.48
536,16,1313.81,2932.1
536,17,1490.61,3207.71
536,18,1737.94,3591.47
536,19,2092.19,4260.08
536,20,2077.06,3714.74
536,21,2229.03,3533.22
536,22,2537.1,3476.55
536,23,2700.19,3913.64
536,24,2888.13,4189.42
536,25,3731.13,4940.12
537,14,5.75,6.22
537,23,25.59,33.89
537,24,30.0,41.85
537,25,47.09,72.36
538,7,3.75,1.79
538,9,6.45,6.24
538,10,13.75,11.93
538,11,25.83,17.27
538,12,39.33,18.87
538,13,42.33,29.48
538,14,41.92,17.86
538,15,66.58,30.52
538,16,78.58,48.39
538,17,156.33,112.83
538,18,307.17,288.17
538,19,488.0,316.79
538,20,482.75,299.33
538,21,637.67,501.39
538,22,718.75,567.28
538,23,1030.58,848.29
538,24,1150.25,671.52
538,25,1001.92,548.32
539,8,8.5,7.4
539,9,7.83,6.84
539,11,9.57,8.48
539,12,21.93,24.05
539,13,31.67,30.39
539,15,14.73,10.68
539,16,12.41,15.19
539,17,31.11,28.97
539,18,75.39,80.71
539,19,89.67,163.05
539,20,160.22,174.68
539,21,219.83,266.92
539,22,180.89,206.83
539,23,238.67,325.55
539,24,314.89,335.44
539,25,473.44,689.88
540,7,154.74,555.35
540,8,291.0,868.9
540,9,356.1,1076.04
540,10,539.47,1871.39
540,11,585.5,1795.53
540,12,559.87,1653.83
540,13,668.55,1857.71
540,14,750.63,1871.56
540,15,942.0,2327.37
540,16,1241.71,2934.61
540,17,1423.58,3214.52
540,18,1670.61,3601.3
540,19,2023.77,4273.62
540,20,2021.65,3726.96
540,21,2198.65,3538.89
540,22,2487.52,3482.25
540,23,2669.26,3920.39
540,24,2858.23,4200.26
540,25,3690.23,4953.83
541,7,33.35,63.24
541,8,36.13,70.76
541,9,41.52,75.96
541,10,56.19,69.29
541,11,59.39,72.22
541,12,59.77,89.79
541,13,63.86,103.81
541,14,63.81,88.93
541,15,64.1,91.19
541,16,79.57,82.39
541,17,125.07,168.59
541,18,138.03,198.71
541,19,200.14,306.03
541,20,247.59,325.52
541,21,249.62,284.01
541,22,275.17,288.61
541,23,294.97,345.38
541,24,311.66,422.51
541,25,344.28,457.58
542,8,19.8,22.87
542,9,12.29,18.17
542,10,14.73,18.94
542,11,36.9,89.66
542,12,93.71,215.14
542,13,130.05,308.01
542,14,161.9,310.71
542,15,150.71,292.4
542,16,146.29,256.24
542,17,187.43,244.05
542,18,228.33,281.72
542,19,229.29,280.72
542,20,241.86,295.81
542,21,236.57,244.21
542,22,256.43,209.03
542,23,322.1,209.2
542,24,430.75,220.08
542,25,577.76,350.26
543,8,19.8,22.87
543,9,12.18,18.22
543,11,37.67,89.42
543,12,96.52,214.31
543,13,132.24,307.38
543,14,163.57,310.14
543,15,151.57,292.05
543,16,148.05,255.44
543,17,191.1,242.09
543,18,231.57,280.64
543,19,229.57,280.66
543,20,239.71,296.37
543,21,229.14,244.29
543,22,252.71,209.62
543,23,310.05,213.4
543,24,407.9,231.11
543,25,543.76,355.25
544,7,9.88,12.56
544,8,18.4,23.27
544,10,13.73,19.18
544,11,37.33,89.54
544,12,96.1,214.49
544,13,132.19,307.4
544,14,164.24,309.86
544,15,150.29,292.56
544,16,145.81,256.42
544,17,185.29,244.62
544,18,229.71,281.36
544,19,221.24,279.71
544,20,234.67,296.33
544,21,224.0,241.43
544,22,242.43,203.63
544,23,296.29,199.37
544,24,399.8,223.4
544,25,535.81,345.95
545,8,23.1,52.86
545,10,40.28,99.18
545,11,36.59,86.44
545,12,31.43,64.14
545,13,36.37,79.25
545,14,25.48,60.18
545,15,29.98,58.31
545,16,35.93,71.22
545,17,53.56,103.04
545,18,93.81,164.53
545,19,103.73,181.8
545,20,114.98,217.87
545,21,110.61,202.7
545,22,125.86,206.31
545,23,149.67,243.88
545,24,180.73,277.74
545,25,219.37,356.85
546,11,2.0,0.0
546,12,5.29,10.1
546,14,3.5,3.81
546,15,2.88,2.26
546,16,5.83,4.41
546,17,4.86,5.11
546,18,7.0,7.22
546,19,9.5,7.55
546,20,21.0,24.51
546,21,29.31,25.55
546,22,25.94,25.72
546,23,20.59,28.45
546,24,22.05,21.35
546,25,31.59,33.74
547,7,156.41,554.95
547,8,293.26,868.22
547,9,360.86,1074.78
547,10,546.27,1869.84
547,11,596.27,1793.17
547,12,572.68,1651.15
547,13,695.23,1853.9
547,14,784.17,1866.87
547,15,995.16,2324.23
547,16,1314.81,2931.67
547,17,1491.39,3207.37
547,18,1738.35,3591.29
547,19,2092.87,4259.77
547,20,2081.58,3712.57
547,21,2254.87,3521.81
547,22,2566.35,3462.54
547,23,2724.97,3902.57
547,24,2900.23,4183.08
547,25,3753.84,4927.8
548,8,101.46,200.14
548,9,54.31,100.11
548,10,54.33,93.65
548,11,84.83,109.93
548,12,117.28,163.88
548,13,139.74,197.65
548,14,142.11,233.55
548,15,167.44,239.16
548,16,235.89,387.81
548,17,378.78,625.39
548,18,582.32,936.58
548,19,826.5,1315.35
548,20,793.42,1273.03
548,21,927.74,1307.08
548,22,990.05,1214.48
548,23,1033.84,1158.92
548,24,971.89,1061.7
548,25,941.74,1050.48
549,8,100.54,200.55
549,9,54.54,99.99
549,10,54.13,93.76
549,11,85.94,109.24
549,12,115.0,164.94
549,13,131.0,198.41
549,14,141.21,233.99
549,15,166.72,239.6
549,16,235.0,388.28
549,17,377.28,626.16
549,18,577.21,938.82
549,19,827.89,1314.78
549,20,794.11,1272.75
549,21,950.95,1298.15
549,22,982.21,1217.14
549,23,1029.68,1159.74
549,24,939.21,1060.68
549,25,916.0,1048.33
550,7,101.0,317.27
550,8,154.41,463.84
550,9,124.56,508.15
550,10,106.75,368.94
550,11,107.92,375.28
550,12,129.96,420.81
550,13,133.8,461.06
550,14,147.33,456.13
550,15,154.6,391.96
550,16,165.77,380.47
550,17,199.69,408.38
550,18,227.96,404.98
550,19,251.58,434.22
550,20,270.46,412.41
550,21,259.42,374.18
550,22,268.81,377.24
550,23,276.27,390.44
550,24,288.5,410.32
550,25,316.65,443.07
551,8,50.56,44.08
551,10,7.67,9.29
551,11,9.93,14.08
551,12,14.06,17.32
551,13,29.67,44.83
551,14,47.81,65.11
551,15,58.44,69.2
551,16,58.19,73.37
551,17,78.31,107.31
551,18,113.94,145.35
551,19,154.81,154.81
551,20,234.0,255.96
551,21,312.69,365.53
551,22,370.88,424.06
551,23,525.56,579.52
551,24,505.5,416.84
551,25,538.81,418.26
552,7,27.15,36.4
552,8,50.19,44.45
552,9,11.23,12.15
552,10,7.33,9.38
552,11,11.07,14.79
552,12,15.19,17.48
552,13,31.6,45.13
552,14,46.06,65.22
552,15,56.5,69.31
552,16,54.44,73.74
552,17,66.5,102.57
552,18,95.62,136.82
552,19,131.62,141.46
552,20,210.12,248.58
552,21,275.0,350.94
552,22,315.75,386.85
552,23,464.25,563.91
552,24,452.88,383.18
552,25,480.31,387.41
553,7,8.17,9.99
553,8,3.96,3.31
553,9,14.09,10.02
553,10,30.6,24.52
553,11,30.89,16.47
553,12,33.83,22.71
553,13,38.97,25.5
553,14,30.83,18.61
553,15,36.43,27.11
553,16,54.31,36.77
553,17,77.31,64.1
553,18,208.91,155.76
553,19,243.31,174.97
553,20,395.86,192.01
553,21,474.46,234.19
553,22,585.6,280.95
553,23,407.63,228.66
553,24,291.0,166.13
553,25,296.57,170.24
554,9,5.75,3.27
554,10,12.42,18.02
554,11,40.25,45.63
554,12,44.92,44.44
554,13,38.58,50.39
554,14,43.91,38.08
554,15,37.0,30.84
554,16,24.92,29.84
554,17,25.67,35.78
554,18,76.09,97.8
554,19,139.25,183.56
554,20,122.33,132.74
554,21,158.0,174.07
554,22,209.33,271.67
554,23,212.58,220.38
554,24,326.25,330.95
554,25,426.33,410.76
556,7,50.69,176.01
556,8,145.52,421.27
556,9,154.87,598.79
556,11,197.71,794.25
556,12,298.19,1341.79
556,13,401.0,1777.46
556,14,430.04,1723.63
556,15,658.22,2251.54
556,16,898.59,2767.36
556,17,806.52,1795.15
556,18,907.56,1587.9
556,19,1079.67,1669.78
556,20,1172.0,1408.55
556,21,1035.41,1361.64
556,22,1115.85,1386.59
556,23,1188.22,1616.86
556,24,1243.81,1703.33
556,25,1238.3,1489.83
557,12,2.57,10.47
557,13,9.75,11.95
557,14,4.2,11.29
557,15,11.12,13.05
557,16,10.5,7.32
557,17,18.0,18.48
557,18,24.75,46.97
557,19,38.12,51.68
557,20,77.29,110.15
557,22,106.67,134.0
557,23,32.56,54.42
557,24,23.78,48.76
558,12,10.0,20.43
558,15,20.75,24.98
558,16,23.83,29.59
558,17,22.75,19.14
558,18,28.25,46.34
558,19,38.75,51.26
558,20,76.0,110.97
558,21,170.8,223.91
558,24,23.89,48.71
558,25,39.43,48.41
560,7,15.05,27.47
560,8,14.81,32.7
560,9,12.6,15.99
560,10,23.75,22.57
560,11,23.67,19.61
560,12,33.64,34.75
560,13,42.25,51.02
560,14,57.18,72.48
560,15,62.5,105.77
560,16,71.09,111.2
560,17,121.09,178.69
560,18,169.1,221.77
560,19,231.88,328.15
560,20,347.53,403.57
560,21,399.29,561.21
560,22,437.13,633.35
560,23,446.35,631.09
560,24,506.43,657.97
560,25,562.87,774.04
561,10,12.58,17.93
561,11,40.5,45.52
561,12,44.25,44.82
561,13,39.58,49.87
561,14,45.73,37.02
561,15,40.75,28.91
561,16,25.0,29.78
561,17,26.75,35.27
561,18,77.18,97.12
561,19,138.33,184.16
561,20,120.08,134.25
561,21,159.33,173.25
561,22,209.83,271.33
561,23,217.75,216.33
561,24,327.83,329.77
561,25,439.25,403.26
562,9,125.08,508.03
562,10,108.04,368.63
562,11,108.08,375.24
562,12,130.67,420.61
562,13,134.28,460.93
562,16,168.23,379.64
562,17,201.0,407.8
562,18,230.46,403.8
562,19,256.38,432.19
562,20,273.92,410.87
562,21,260.19,373.76
562,22,269.96,376.63
562,23,277.54,389.81
562,24,290.5,409.3
562,25,321.38,440.58
563,7,42.22,52.2
563,9,24.1,24.31
563,10,16.0,10.43
563,11,46.6,37.33
563,12,53.2,30.42
563,13,81.5,50.24
563,14,179.2,121.4
563,15,292.1,160.65
563,16,401.3,240.38
563,17,807.1,289.86
563,18,1492.4,771.32
563,19,3849.8,1536.59
563,20,5136.4,2361.74
563,21,5545.5,1962.05
563,22,5350.5,1858.8
563,23,5080.5,1805.78
563,24,5131.9,1697.27
563,25,5331.7,1685.64
564,7,15.0,27.49
564,8,14.79,32.71
564,9,12.49,16.04
564,10,23.69,22.53
564,11,23.46,19.73
564,12,33.57,34.81
564,13,42.62,50.85
564,14,57.28,72.42
564,15,62.72,105.67
564,16,71.28,111.1
564,17,121.44,178.5
564,18,169.16,221.73
564,19,233.35,327.66
564,20,350.04,403.29
564,21,398.75,561.3
564,22,439.91,633.06
564,23,446.46,631.07
564,24,506.78,657.89
564,25,561.79,774.28
565,8,38.09,70.41
565,10,62.04,71.61
565,11,65.61,74.38
565,12,64.81,90.02
565,15,69.55,91.98
565,16,80.82,82.33
565,17,131.86,170.24
565,18,151.66,203.09
565,19,216.41,307.97
565,20,258.38,322.64
565,21,265.83,283.97
565,22,280.24,285.85
565,23,300.69,343.44
565,24,318.28,420.76
565,25,353.45,454.46
566,7,14.95,27.51
566,8,14.67,32.74
566,9,12.35,16.03
566,10,23.81,22.59
566,11,23.39,19.74
566,12,33.24,34.94
566,13,42.38,50.98
566,14,56.91,72.58
566,15,61.66,105.89
566,16,70.06,111.33
566,17,118.6,178.68
566,18,165.07,221.75
566,19,225.24,324.7
566,20,336.57,392.05
566,21,385.12,551.76
566,22,421.84,619.74
566,23,427.96,616.06
566,24,482.18,631.83
566,25,533.69,743.56
567,8,0.0,0.0
567,9,2.0,0.0
567,10,2.0,0.0
567,11,0.0,0.0
567,12,0.0,0.0
567,13,2.5,1.5
567,14,4.0,3.0
567,15,15.0,14.0
567,16,7.0,1.0
567,17,22.0,19.0
567,18,34.0,0.0
567,19,16.0,14.0
567,20,38.0,0.0
567,21,56.5,52.5
567,22,91.5,90.5
567,23,82.5,80.5
567,24,115.5,101.5
567,25,72.0,48.0
568,8,149.39,420.36
568,9,156.3,598.46
568,10,196.95,768.96
568,11,197.67,794.26
568,12,297.96,1341.84
568,13,400.33,1777.6
568,14,429.56,1723.74
568,15,656.33,2252.06
568,16,892.78,2769.07
568,17,796.56,1798.81
568,18,894.93,1593.47
568,19,1062.22,1677.53
568,20,1151.52,1418.47
568,21,1013.07,1370.37
568,22,1088.56,1397.0
568,23,1162.7,1626.25
568,24,1213.56,1715.28
568,25,1217.19,1501.26
569,7,13.14,16.66
569,8,9.8,8.35
569,9,22.82,26.88
569,10,25.93,32.06
569,11,39.64,30.46
569,12,48.47,29.91
569,13,58.67,62.18
569,14,38.13,36.1
569,15,39.4,50.49
569,16,49.2,60.0
569,17,84.27,124.12
569,18,141.67,237.23
569,19,184.47,278.33
569,20,177.07,306.45
569,21,174.33,220.5
569,22,187.33,205.47
569,23,204.73,256.85
569,24,229.6,304.7
569,25,326.6,495.9
570,10,26.2,31.9
570,11,40.57,30.41
570,12,49.87,29.5
570,13,62.33,62.36
570,14,44.53,37.94
570,15,46.4,53.4
570,16,55.93,60.22
570,17,90.47,122.97
570,18,154.13,234.88
570,19,206.73,277.48
570,20,196.8,307.03
570,21,189.13,218.9
570,22,198.4,202.55
570,23,219.87,252.28
570,24,244.33,301.76
570,25,338.0,491.85
571,7,145.85,555.08
571,8,260.41,861.93
571,9,311.97,1057.51
571,10,490.13,1859.61
571,11,524.43,1770.91
571,12,516.84,1639.55
571,13,616.84,1829.98
571,14,665.47,1798.29
571,15,851.03,2241.01
571,16,1083.58,2734.83
571,17,1158.1,2771.53
571,18,1283.65,2783.89
571,19,1405.77,2394.36
571,20,1478.58,2093.02
571,21,1681.48,2035.61
571,22,2014.97,2146.74
571,23,2093.68,2276.31
571,24,2214.32,2390.98
571,25,2966.84,3041.07
572,8,101.54,200.1
572,9,54.15,100.18
572,10,53.73,93.94
572,11,83.39,110.51
572,12,115.89,164.6
572,13,141.11,196.82
572,14,142.11,233.55
572,15,167.39,239.19
572,16,236.11,387.69
572,17,379.17,625.18
572,18,582.74,936.38
572,19,829.39,1314.15
572,20,787.63,1275.16
572,21,939.05,1303.77
572,22,991.84,1213.73
572,23,1051.53,1152.08
572,24,990.11,1053.5
572,25,960.37,1044.14
573,8,100.15,200.71
573,9,54.15,100.18
573,10,54.53,93.54
573,11,83.89,110.35
573,12,115.94,164.57
573,13,138.42,198.25
573,14,140.68,234.22
573,15,164.72,240.62
573,16,232.89,389.23
573,17,375.0,627.2
573,18,574.47,939.79
573,19,815.67,1318.76
573,20,792.21,1273.52
573,21,919.47,1308.25
573,22,957.63,1218.92
573,23,1007.58,1159.08
573,24,944.53,1062.22
573,25,924.32,1050.4
574,9,26.11,47.4
574,10,15.72,18.52
574,11,19.86,19.21
574,12,38.0,44.59
574,13,30.86,36.2
574,14,37.32,43.11
574,15,67.41,100.21
574,16,86.41,177.22
574,17,152.73,325.62
574,18,166.64,346.79
574,19,297.68,606.45
574,20,390.05,561.87
574,21,426.23,476.79
574,22,506.55,495.37
574,23,693.18,650.05
574,24,853.41,910.09
574,25,839.5,1061.65
575,7,8.61,9.89
575,8,4.21,3.34
575,9,14.86,11.85
575,10,32.97,26.09
